,Name,Country,revid,0,Population,article_quality
21855,Cesare Procaccini,Italy,737272019,Stub,62466780,Stub
21856,Filippo Strozzi the Elder,Italy,737800614,Start,62466780,Start
21857,Pietro Grimani,Italy,737930830,Stub,62466780,Stub
21858,Quirico Filopanti,Italy,738101868,Start,62466780,Start
21859,Giuseppe Ferrari (philosopher),Italy,738338464,Start,62466780,Start
21860,Luigi Scotti,Italy,738730924,Stub,62466780,Stub
21861,Alessandro Minuto-Rizzo,Italy,739000454,Stub,62466780,Stub
21862,Marco Bertolotto,Italy,739163481,Start,62466780,Start
21863,Leandro Arpinati,Italy,739482431,Start,62466780,Start
21864,Giovanni Maria Flick,Italy,740299216,Start,62466780,Start
21865,Renzo Bossi,Italy,741352261,Start,62466780,Start
21866,Antonio Beretta,Italy,741628450,Stub,62466780,Stub
21867,Alberic II of Spoleto,Italy,741660267,Stub,62466780,Stub
21868,Ferdinando Marescalchi,Italy,742702236,C,62466780,C
21869,Rinaldo Del Bo,Italy,742871239,Stub,62466780,Stub
21870,Osvaldo Gnocchi-Viani,Italy,743980377,C,62466780,C
21871,Giacomo Durazzo,Italy,744026154,Start,62466780,Start
21872,Silvio Benigno Crespi,Italy,744502194,Start,62466780,Start
21873,Antonio Casertano,Italy,744544581,Stub,62466780,Stub
21874,Darko Bratina,Italy,744651833,Start,62466780,Start
21875,Giovanni Caracciolo,Italy,745609966,Start,62466780,Start
21876,Giuseppe Soncini,Italy,746038313,Start,62466780,Start
21877,Niccolò da Uzzano,Italy,746111966,Stub,62466780,Stub
21878,Cesare Seassaro,Italy,746425514,Stub,62466780,Stub
21879,Antonio Tacconi,Italy,748402946,Stub,62466780,Stub
21880,Oreste Scalzone,Italy,748635474,Start,62466780,Start
21881,Bruno Bernabei,Italy,748693568,Stub,62466780,Stub
21882,Bruno Dettori,Italy,748695635,Stub,62466780,Stub
21883,Luigi de' Medici,Italy,748922995,Stub,62466780,Stub
21884,Gian Marco Centinaio,Italy,749221141,Stub,62466780,Stub
21885,Angelo Geraldini,Italy,749467337,Start,62466780,Start
21886,Ania Pieroni,Italy,749684404,Start,62466780,Start
21887,Giacomo Natoli,Italy,749827616,Stub,62466780,Stub
21888,Carlo Emanuele Muzzarelli,Italy,750151708,Start,62466780,Start
21889,Giovanni Preziosi,Italy,750595459,C,62466780,C
21890,Giovanni II Cornaro,Italy,750620750,Stub,62466780,Stub
21891,Giorgio Stracquadanio,Italy,750740165,Start,62466780,Start
21892,Deborah Bergamini,Italy,751373003,Start,62466780,Start
21893,"Carlo Felice Nicolis, conte di Robilant",Italy,751443236,Start,62466780,Start
21894,Roberto Sajeva,Italy,752118238,Stub,62466780,Stub
21895,Ugo Rossi,Italy,753192643,Stub,62466780,Stub
21896,Stefano Porcari,Italy,753457639,Start,62466780,Start
21897,Silvio Arrivabene Valenti Gonzaga,Italy,754591164,Stub,62466780,Stub
21898,Vito Bonsignore,Italy,755153798,Start,62466780,Start
21899,Pietro Ingrao,Italy,755347307,Start,62466780,Start
21900,Giovanni Galbaio,Italy,756420057,Start,62466780,Start
21901,Vito Nunziante,Italy,756795147,Start,62466780,Start
21902,Ezio Bartalini,Italy,757047740,Stub,62466780,Stub
21903,Giuseppe Ayala,Italy,757344991,Start,62466780,Start
21904,Franco Bassanini,Italy,757344999,Start,62466780,Start
21905,Massimo Cialente,Italy,757345012,Stub,62466780,Stub
21906,Giuseppe Civati,Italy,757345016,Stub,62466780,Stub
21907,Carlo Carli (Italian politician),Italy,757345023,Stub,62466780,Stub
21908,Francesco Giacobbe,Italy,757345034,Stub,62466780,Stub
21909,Vito De Filippo,Italy,757345039,Stub,62466780,Stub
21910,Corradino Mineo,Italy,757345047,Stub,62466780,Stub
21911,Paolo Di Laura Frattura,Italy,757345048,Stub,62466780,Stub
21912,Luigi Lusi,Italy,757345071,Stub,62466780,Stub
21913,Jean-Léonard Touadi,Italy,757345079,Stub,62466780,Stub
21914,Lia Quartapelle,Italy,757345258,Start,62466780,Start
21915,Alessia Morani,Italy,757538602,Start,62466780,Start
21916,Donatella Albano,Italy,757538699,Stub,62466780,Stub
21917,Maria Rita Lorenzetti,Italy,757538816,Stub,62466780,Stub
21918,Silvana Amati,Italy,757538918,Stub,62466780,Stub
21919,Lorenzo Acquarone,Italy,757560755,Stub,62466780,Stub
21920,Giuseppe Fioroni,Italy,757560766,Stub,62466780,Stub
21921,Federico Comandini,Italy,757560845,Stub,62466780,Stub
21922,Tristano Codignola,Italy,757560852,Stub,62466780,Stub
21923,Nicola Adamo,Italy,757560913,Stub,62466780,Stub
21924,Giovanni Gallo,Italy,757560937,Stub,62466780,Stub
21925,Ferruccio Ghinaglia,Italy,757560941,Start,62466780,Start
21926,Lucio Magri,Italy,757560956,Start,62466780,Start
21927,Concetto Marchesi,Italy,757560969,Stub,62466780,Stub
21928,Vittorio Badini Confalonieri,Italy,757561087,Stub,62466780,Stub
21929,Raffaele De Caro,Italy,757561091,Stub,62466780,Stub
21930,Piero Aiello,Italy,757561292,Stub,62466780,Stub
21931,Nicola Di Girolamo,Italy,757561304,Stub,62466780,Stub
21932,Ugo Cappellacci,Italy,757561316,Stub,62466780,Stub
21933,Maurizio Gasparri,Italy,757561327,Start,62466780,Start
21934,Lucio Malan,Italy,757561329,Start,62466780,Start
21935,Francesco Nitto Palma,Italy,757561337,Stub,62466780,Stub
21936,Ugo Intini,Italy,757561460,Stub,62466780,Stub
21937,Luigi Preti,Italy,757561467,Stub,62466780,Stub
21938,Italo Viglianesi,Italy,757561470,Stub,62466780,Stub
21939,Giuseppe Lumia,Italy,757561560,Start,62466780,Start
21940,Arcangelo Sannicandro,Italy,757634476,Stub,62466780,Stub
21941,Angelo Buizza,Italy,757634596,Stub,62466780,Stub
21942,Vincenzino Culicchia,Italy,757634600,Stub,62466780,Stub
21943,Francesco Parisi (politician),Italy,757634609,Stub,62466780,Stub
21944,Gualtiero Driussi,Italy,757634611,Stub,62466780,Stub
21945,Fernando Di Laura Frattura,Italy,757634620,Stub,62466780,Stub
21946,Carlo Alberto Tesserin,Italy,757634637,Stub,62466780,Stub
21947,Attilio Piccioni,Italy,757634638,Stub,62466780,Stub
21948,Gino Mattarelli,Italy,757634643,Stub,62466780,Stub
21949,Franco Restivo,Italy,757634644,Stub,62466780,Stub
21950,Giuseppe Medici,Italy,757634651,Stub,62466780,Stub
21951,Cesare Merzagora,Italy,757634653,Stub,62466780,Stub
21952,Francesco Carmelo Salerno,Italy,757634664,Stub,62466780,Stub
21953,Paolo Micolini,Italy,757634684,Stub,62466780,Stub
21954,Attilio Ruffini,Italy,757634690,Stub,62466780,Stub
21955,Giustina Destro,Italy,757665359,Start,62466780,Start
21956,Renata Polverini,Italy,757665464,Start,62466780,Start
21957,Marta Vincenzi,Italy,757665709,Start,62466780,Start
21958,Vittorio Casarin,Italy,757857178,Stub,62466780,Stub
21959,Raffaele Grazia,Italy,757953374,Stub,62466780,Stub
21960,Giuseppe Perrucchetti,Italy,757978787,Start,62466780,Start
21961,Carlo Gariglio,Italy,758044477,Stub,62466780,Stub
21962,Renato Ruggiero,Italy,758081006,Start,62466780,Start
21963,Niccolò di Buonaccorso,Italy,758259218,Start,62466780,Start
21964,"Scipione Borghese, 10th Prince of Sulmona",Italy,758539233,Start,62466780,Start
21965,"Leopoldo de Gregorio, Marquis of Squillace",Italy,758878804,Start,62466780,Start
21966,Ombretta Colli,Italy,759487151,Start,62466780,Start
21967,Ottaviano Canevari,Italy,759545112,Stub,62466780,Stub
21968,Giosuè Fiorentino,Italy,759611796,Stub,62466780,Stub
21969,Giovanni Roberti,Italy,759620946,Stub,62466780,Stub
21970,Giacinto Menotti Serrati,Italy,759675469,Stub,62466780,Stub
21971,Carlo Troya,Italy,759681695,C,62466780,C
21972,Massimo Tononi,Italy,760526926,Start,62466780,Start
21973,Angelo Alessandri,Italy,761137432,Stub,62466780,Stub
21974,Stefano Colonna,Italy,761670535,Stub,62466780,Stub
21975,Gianni De Michelis,Italy,761967743,Start,62466780,Start
21976,Paolo Barelli,Italy,762200755,Start,62466780,Start
21977,Pasquale Malipiero,Italy,762676408,Stub,62466780,Stub
21978,Giuseppe Salvatore Bellusci,Italy,762765354,Stub,62466780,Stub
21979,Francesco Colitto,Italy,763050612,Stub,62466780,Stub
21980,Pietro Lunardi,Italy,763453139,Stub,62466780,Stub
21981,Giuseppe De Falco,Italy,763537655,Stub,62466780,Stub
21982,Alberto Tarchiani,Italy,763631520,Stub,62466780,Stub
21983,Giuseppe Grassi (politician),Italy,763872182,Stub,62466780,Stub
21984,List of governors of the Province of Trieste,Italy,764023810,Stub,62466780,Stub
21985,Filippo Mancuso,Italy,764168051,Stub,62466780,Stub
21986,Luigi Gui,Italy,764182044,Stub,62466780,Stub
21987,Manlio Brosio,Italy,764189046,Start,62466780,Start
21988,Eleonora Forenza,Italy,764337712,Stub,62466780,Stub
21989,Domenico Rossi (general),Italy,764364852,Stub,62466780,Stub
21990,Mercedes Bresso,Italy,764378754,Start,62466780,Start
21991,Monica Cirinnà,Italy,764443711,Stub,62466780,Stub
21992,Giorgio Sonnino,Italy,765120001,Stub,62466780,Stub
21993,Antonio Martino,Italy,765409105,Start,62466780,Start
21994,Pietro Tradonico,Italy,765543217,Start,62466780,Start
21995,Jovian Ceparius,Italy,765795169,Stub,62466780,Stub
21996,Marcello Tegalliano,Italy,765801575,Stub,62466780,Stub
21997,Leopoldo Torlonia,Italy,765932192,Stub,62466780,Stub
21998,Giammarco Montanari,Italy,766101638,Start,62466780,Start
21999,Silvano Miniati,Italy,766284982,Stub,62466780,Stub
22000,Paola Binetti,Italy,766303196,Start,62466780,Start
22001,Giuliano Volpe,Italy,766422362,Stub,62466780,Stub
22002,Marta Grande,Italy,766502496,Start,62466780,Start
22003,Giancarlo Abete,Italy,766507239,Stub,62466780,Stub
22004,Gaetano De Sanctis,Italy,767089135,Start,62466780,Start
22005,Enrico Cialdini,Italy,767531891,Start,62466780,Start
22006,Giorgio Frassineti,Italy,767652535,Start,62466780,Start
22007,Luca Romagnoli,Italy,767937163,Start,62466780,Start
22008,Flaminio Piccoli,Italy,768022653,Stub,62466780,Stub
22009,Nello Formisano,Italy,768072213,Stub,62466780,Stub
22010,Paolo Cirino Pomicino,Italy,768192522,Start,62466780,Start
22011,Giuseppe Drago,Italy,768561517,Stub,62466780,Stub
22012,Giampiero Catone,Italy,768826125,Start,62466780,Start
22013,Imma Battaglia,Italy,769170616,Start,62466780,Start
22014,Umberto Klinger,Italy,769521917,B,62466780,B
22015,Ramona Badescu,Italy,769585892,Stub,62466780,Stub
22016,Giuseppe Ciarrapico,Italy,769835530,Start,62466780,Start
22017,Massimo Morsello,Italy,769862052,Start,62466780,Start
22018,Vincenzo Carollo,Italy,770131732,Stub,62466780,Stub
22019,Salvatore Chiantia,Italy,770305547,Stub,62466780,Stub
22020,Pasquale Villari,Italy,770333236,Start,62466780,Start
22021,Catiuscia Marini,Italy,770473812,Stub,62466780,Stub
22022,Luigi Gasparotto,Italy,770918314,Stub,62466780,Stub
22023,Emilio Sereni,Italy,770918972,Stub,62466780,Stub
22024,Gustavo Ponza di San Martino,Italy,771194789,Stub,62466780,Stub
22025,Luigi Mercatelli,Italy,771197530,Stub,62466780,Stub
22026,Vincenzo Filonardi,Italy,771197852,Stub,62466780,Stub
22027,Paolo Renier,Italy,771227679,Stub,62466780,Stub
22028,Giovanni di Bardo Corsi,Italy,771353238,Start,62466780,Start
22029,Pietro Soddu,Italy,771448847,Stub,62466780,Stub
22030,Francesco Ferrari (senator),Italy,771449055,Stub,62466780,Stub
22031,Luigi Crespellani,Italy,771449208,Stub,62466780,Stub
22032,Antonio Angelucci,Italy,771478048,Stub,62466780,Stub
22033,Francesco Schittulli,Italy,771531526,Start,62466780,Start
22034,Giuseppe Pericu,Italy,771584290,Stub,62466780,Stub
22035,Claudio Burlando,Italy,771595610,Start,62466780,Start
22036,Gelasio Caetani,Italy,771809360,Start,62466780,Start
22037,Giovanni Malagodi,Italy,772784890,Start,62466780,Start
22038,Mara Bizzotto,Italy,773012939,Stub,62466780,Stub
22039,Elisa De Berti,Italy,773022842,Stub,62466780,Stub
22040,Luciano Gasperini,Italy,773056915,Stub,62466780,Stub
22041,Graziano Girardi,Italy,773057602,Stub,62466780,Stub
22042,Giancarlo Scottà,Italy,773065536,Stub,62466780,Stub
22043,Stefano Stefani,Italy,773065598,Stub,62466780,Stub
22044,Giorgio Vido,Italy,773066857,Stub,62466780,Stub
22045,Raffaele Zanon,Italy,773066899,Stub,62466780,Stub
22046,Herbert Mayr,Italy,773260879,Stub,62466780,Stub
22047,Gaetano Saya,Italy,773272363,Start,62466780,Start
22048,Teodoro Cottrau,Italy,773594802,Stub,62466780,Stub
22049,Giacomo De Martino,Italy,774463701,Stub,62466780,Stub
22050,Giovanni Palamara,Italy,774877990,Stub,62466780,Stub
22051,Elisabetta Gardini,Italy,775270825,Start,62466780,Start
22052,Alessandro Zan,Italy,775336274,Stub,62466780,Stub
22053,Vittorio Cecchi Gori,Italy,775595267,Stub,62466780,Stub
22054,Milly D'Abbraccio,Italy,776465351,Start,62466780,Start
22055,Francesco Camero Medici,Italy,776577344,Stub,62466780,Stub
22056,Giovanni Cuomo,Italy,776702475,Stub,62466780,Stub
22057,Paolo Antonio Soderini,Italy,777053038,Start,62466780,Start
22058,Bartolomeo Scala,Italy,777203480,Stub,62466780,Stub
22059,Giuliano Poletti,Italy,777287318,Stub,62466780,Stub
22060,Costantino Lazzari,Italy,778224098,Stub,62466780,Stub
22061,Tito Oro Nobili,Italy,778224323,Stub,62466780,Stub
22062,Ivan Matteo Lombardo,Italy,778225182,Stub,62466780,Stub
22063,Valdo Spini,Italy,778226323,Start,62466780,Start
22064,Domenico Leccisi,Italy,778985916,Start,62466780,Start
22065,Carlo Favagrossa,Italy,779133216,Stub,62466780,Stub
22066,Barbara Spinelli,Italy,779299983,Stub,62466780,Stub
22067,Giuseppe Prina,Italy,779587900,Start,62466780,Start
22068,Leone Azzali,Italy,780299874,Stub,62466780,Stub
22069,Leopoldo Baracco,Italy,780308623,Stub,62466780,Stub
22070,Linda Lanzillotta,Italy,780616008,Stub,62466780,Stub
22071,Lorenza Bonaccorsi,Italy,781013357,Start,62466780,Start
22072,Claudia Pastorino,Italy,781072934,Stub,62466780,Stub
22073,Mercurino Gattinara,Italy,781180036,B,62466780,B
22074,Alessandro Contini-Bonacossi,Italy,781444892,Start,62466780,Start
22075,Riccardo Zanella,Italy,781539465,Start,62466780,Start
22076,Baldassarre Bonaiuti,Italy,781751332,C,62466780,C
22077,Giuseppe Volpi,Italy,781985076,Stub,62466780,Stub
22078,List of governors of the Province of Zara,Italy,781985555,Start,62466780,Start
22079,List of prefects of the Province of Istria,Italy,781985625,Stub,62466780,Stub
22080,Gabriele Adorno,Italy,782063768,Stub,62466780,Stub
22081,Lorenzo Ornaghi,Italy,782294345,Stub,62466780,Stub
22082,Ludovico Camangi,Italy,782513230,Stub,62466780,Stub
22083,Luigi Porro Lambertenghi,Italy,782525942,Stub,62466780,Stub
22084,Luis Durnwalder,Italy,782532247,Start,62466780,Start
22085,Athina Cenci,Italy,782547136,Start,62466780,Start
22086,Rambertino Buvalelli,Italy,783106668,C,62466780,C
22087,Pina Picierno,Italy,783115148,Start,62466780,Start
22088,Marco Fedi,Italy,783384312,Stub,62466780,Stub
22089,Marco Reguzzoni,Italy,783388567,Start,62466780,Start
22090,Mario Beccaria,Italy,783533626,Stub,62466780,Stub
22091,Mario Catania,Italy,783534851,Stub,62466780,Stub
22092,Mario Zotta,Italy,783545303,Stub,62466780,Stub
22093,Marisa Abbondanzieri,Italy,783553798,Stub,62466780,Stub
22094,Ettore Beggiato,Italy,783635394,Start,62466780,Start
22095,Bartolomeo II della Scala,Italy,783889378,Stub,62466780,Stub
22096,Matteo Agosta,Italy,784003818,Stub,62466780,Stub
22097,Renzo De Felice,Italy,784047394,Start,62466780,Start
22098,Giuseppe Falcomatà,Italy,784509082,Stub,62466780,Stub
22099,Domingo Belgrano,Italy,784613462,Start,62466780,Start
22100,Leopoldo Franchetti,Italy,784731584,C,62466780,C
22101,"Luigi, Count Cibrario",Italy,784756298,Start,62466780,Start
22102,Renzo Rabellino,Italy,785072485,Start,62466780,Start
22103,Rocco Girlanda,Italy,785147695,Stub,62466780,Stub
22104,Nello Rosselli,Italy,785247762,Start,62466780,Start
22105,Francesco Carrara (jurist),Italy,785271992,Start,62466780,Start
22106,Ettore Romoli,Italy,785491956,Stub,62466780,Stub
22107,Nicola Ottaviani,Italy,785497645,Stub,62466780,Stub
22108,Almerigo Grilz,Italy,785594749,Start,62466780,Start
22109,Luigi Maria Bossi,Italy,785841359,Stub,62466780,Stub
22110,Giovanni Bacci,Italy,785945697,Stub,62466780,Stub
22111,Giancarlo Galan,Italy,786066918,Start,62466780,Start
22112,Massimo Giorgetti,Italy,786067083,Stub,62466780,Stub
22113,Marino Finozzi,Italy,786067137,Stub,62466780,Stub
22114,Maria Luisa Coppola,Italy,786067170,Stub,62466780,Stub
22115,Giancarlo Conta,Italy,786067202,Stub,62466780,Stub
22116,Renato Chisso,Italy,786067248,Stub,62466780,Stub
22117,Stefano Valdegamberi,Italy,786067416,Start,62466780,Start
22118,Remo Sernagiotto,Italy,786067639,Stub,62466780,Stub
22119,Davide Bendinelli,Italy,786067746,Stub,62466780,Stub
22120,Manuela Lanzarin,Italy,786068024,Start,62466780,Start
22121,Massimo Federici,Italy,786201676,Stub,62466780,Stub
22122,Francesco Picardi,Italy,786221082,Stub,62466780,Stub
22123,Piero Gobetti,Italy,786494932,Start,62466780,Start
22124,Riccardo Nencini,Italy,786681534,Stub,62466780,Stub
22125,Saverio Fava,Italy,787021647,Start,62466780,Start
22126,Piero Ginori Conti,Italy,787138253,Start,62466780,Start
22127,Silvius Magnago,Italy,787154490,Start,62466780,Start
22128,Lorenzo Cesa,Italy,787283642,Start,62466780,Start
22129,Marco Follini,Italy,787284943,Start,62466780,Start
22130,Michela Montevecchi,Italy,787305410,Stub,62466780,Stub
22131,Giuseppe Montanelli,Italy,787312503,Start,62466780,Start
22132,Altero Matteoli,Italy,787333649,Stub,62466780,Stub
22133,Andrea Ronchi,Italy,787344446,Start,62466780,Start
22134,Lorenzo Dellai,Italy,787437957,Stub,62466780,Stub
22135,Giovanni Pellegrino,Italy,787506234,Start,62466780,Start
22136,Federico Pizzarotti,Italy,787545258,Stub,62466780,Stub
22137,Adriano Tilgher (politician),Italy,787732228,Start,62466780,Start
22138,Oldrado da Tresseno,Italy,787845515,Start,62466780,Start
22139,Alberto Ronchey,Italy,787849340,Start,62466780,Start
22140,Carlo Filangieri,Italy,787875617,Start,62466780,Start
22141,Francesco Saverio Salfi,Italy,787928553,Stub,62466780,Stub
22142,Gianfranco Rotondi,Italy,788176592,Start,62466780,Start
22143,Simon Doria,Italy,788271591,Start,62466780,Start
22144,"Sir John Acton, 6th Baronet",Italy,788286666,C,62466780,C
22145,Francesco Guicciardini (politician),Italy,788298055,Stub,62466780,Stub
22146,Tommaso Corsini,Italy,788317590,Stub,62466780,Stub
22147,Lorenzo Ginori Lisci,Italy,788319626,Stub,62466780,Stub
22148,Antonello Petrucci,Italy,788367939,Start,62466780,Start
22149,Angelo Acciaioli di Cassano,Italy,788431791,Stub,62466780,Stub
22150,Michele Steno,Italy,788432611,Start,62466780,Start
22151,Galeazzo Visconti (envoy),Italy,788432686,Stub,62466780,Stub
22152,Sandro Gozi,Italy,788531314,C,62466780,C
22153,Ormanno Tedici,Italy,788593417,Stub,62466780,Stub
22154,Simone Petrangeli,Italy,788633388,Stub,62466780,Stub
22155,Mario Borghezio,Italy,788777146,C,62466780,C
22156,Pierre Carniti,Italy,788777241,Stub,62466780,Stub
22157,Pino Rauti,Italy,788777251,B,62466780,B
22158,Marco Formentini (politician),Italy,788777316,Stub,62466780,Stub
22159,Margherita Boniver,Italy,788777370,Stub,62466780,Stub
22160,Adelaide Aglietta,Italy,788777380,Stub,62466780,Stub
22161,Nereo Laroni,Italy,788777405,Stub,62466780,Stub
22162,Dacia Valent,Italy,788777432,B,62466780,B
22163,Pancrazio De Pasquale,Italy,788777473,Stub,62466780,Stub
22164,Filippo Amedeo,Italy,788778563,Stub,62466780,Stub
22165,Ettore Sacchi,Italy,788779036,Start,62466780,Start
22166,Felice Cavallotti,Italy,788779038,Start,62466780,Start
22167,Giovanni Bovio,Italy,788779066,Stub,62466780,Stub
22168,Umberto Ambrosoli,Italy,788859258,Stub,62466780,Stub
22169,Leopoldo Zunini,Italy,789019492,Stub,62466780,Stub
22170,Andrea Maffei,Italy,789055482,Start,62466780,Start
22171,Angelo Vaccarezza,Italy,789209486,Stub,62466780,Stub
22172,Salvatore Lauricella,Italy,789260871,Stub,62466780,Stub
22173,Isabella Adinolfi,Italy,789261984,Stub,62466780,Stub
22174,Mario Baccini,Italy,789262004,Start,62466780,Start
22175,Carlo Bon Compagni di Mombello,Italy,789262051,Stub,62466780,Stub
22176,Giovanni Battista Borea d'Olmo,Italy,789262058,Stub,62466780,Stub
22177,Carlo Cadorna,Italy,789262068,Start,62466780,Start
22178,Raffaele Cappelli,Italy,789262079,Stub,62466780,Stub
22179,Luca Ceriscioli,Italy,789262088,Stub,62466780,Stub
22180,Angelo Maria Cicolani,Italy,789262101,Stub,62466780,Stub
22181,Andrea Costa,Italy,789262104,Start,62466780,Start
22182,Aldo Finzi (politician),Italy,789262278,Stub,62466780,Stub
22183,Gabriella Giammanco,Italy,789262301,Stub,62466780,Stub
22184,Ada Gobetti,Italy,789262327,Start,62466780,Start
